Id	rnase0	rnase1	rnase2	rnase3	rnase4	rnase5
Otub1	24	120	1423	1223	1478	1316
Lrig2	6	35	243	195	225	245
Mup10	0	0	0	0	0	0
Blvrb	3	11	74	40	46	29
Tmem38b	4	7	62	59	39	40
Mcpt2	0	0	0	0	0	0
Apobr	0	0	1	0	1	2
Ak2	1	5	69	65	68	65
Dctn3	9	38	576	460	570	515
Herc3	20	81	712	640	770	768
Bscl2	11	71	588	323	305	287
Wnk4	0	1	5	5	6	4
Cept1	15	41	381	270	278	314
Spty2d1	1	12	76	72	76	69
Zfp772	0	1	8	12	13	16
Fcrls	1	9	117	91	91	89
Nkain1	9	19	71	49	56	59
Hsd17b4	7	19	240	272	315	303
Rhbdd1	0	2	43	33	28	38
Fmo9	0	0	0	0	0	0
Myo7b	0	0	0	0	0	0
Smpd3	1	39	275	156	152	138
Ermp1	10	39	419	359	365	362
Dennd6b	0	14	81	57	57	49
Psmd11	11	37	420	399	559	513
Glo1	10	40	542	605	792	769
Olfr1537	0	0	0	0	0	0
Ntrk2	63	307	2838	2421	2793	2628
Dhrs7b	3	13	113	81	92	90
Olfr1330	0	0	0	0	0	0
Ercc6	3	15	85	74	94	72
Myeov2	4	3	96	131	235	253
Olfr1283	0	0	0	0	0	0
4930426D05Rik	0	0	0	1	0	0
Rhebl1	0	0	7	3	15	15
Glrx2	2	5	133	150	164	206
Slc41a3	1	3	50	19	21	20
Lsg1	0	2	34	28	29	40
Gpr37l1	20	163	1662	951	832	770
Utp20	2	13	74	69	73	91
Rad54l	0	0	1	1	1	1
Nek6	3	8	120	75	124	90
Dctn6	4	29	348	296	424	355
Tekt5	0	5	17	10	24	8
Ggh	5	16	160	133	168	156
6330409D20Rik	0	0	0	1	2	1
Ldlrad1	0	0	0	0	0	0
Rnaseh2c	2	11	136	83	77	46
Ddx52	2	13	57	77	61	69
Lgi3	18	91	1064	706	819	658
Mllt10	2	6	44	27	32	32
Slc25a53	3	6	50	38	41	26
Etfa	5	22	175	193	212	202
Trap1a	1	0	0	0	0	0
Tmed8	1	11	76	87	102	91
6030458C11Rik	1	13	125	100	124	128
Cend1	12	147	1284	875	920	756
Camp	0	0	0	1	1	1
Snx24	1	2	20	24	28	33
Usp2	6	27	303	180	218	168
Olfr1183	0	0	0	0	0	0
Uri1	4	13	37	31	38	42
Stk24	10	24	181	215	257	263
2300002M23Rik	0	0	0	0	0	0
Oip5	0	1	8	4	4	1
Ppp4r2	12	28	207	309	362	371
Vps4b	3	17	150	168	230	223
Axl	6	25	175	132	147	115
Il20rb	0	0	0	2	2	0
Irs4	0	1	4	2	5	1
Scn7a	0	7	36	29	19	31
Sox4	1	39	201	115	82	70
Pnma3	0	9	41	31	51	45
Utrn	3	10	60	45	50	42
Immp2l	0	0	25	24	21	23
Stt3a	11	36	405	386	324	378
Rbbp8nl	0	0	0	0	0	0
Clec4g	0	0	0	0	0	0
Krt16	0	0	0	0	0	0
Serpinb1b	1	0	6	6	4	10
Dnah17	0	0	1	0	0	0
1700049G17Rik	2	0	14	19	9	8
Pnpt1	0	4	34	27	45	37
Tcfl5	0	2	3	0	0	0
Dzank1	11	65	621	532	633	626
Pole3	1	8	48	30	58	51
Rhox3f	0	0	0	0	0	0
Inhbb	0	2	32	24	29	12
Napsa	0	0	0	1	1	0
Snrk	5	27	268	158	218	187
Mroh4	0	0	0	0	0	0
Ctdspl	2	2	16	13	15	12
Clrn2	0	1	3	0	2	1
Dock11	1	6	51	59	57	72
Miip	1	0	2	3	3	3
Olfr273	0	0	0	0	0	0
Myzap	0	0	2	0	1	0
Tceal3	0	3	35	50	57	48
Spag9	17	73	285	292	318	297
Olfr367-ps	0	0	0	0	0	0
5330417C22Rik	9	21	136	129	144	114
Gm19345	0	0	7	1	5	2
Fam212a	0	3	11	14	16	15
Drd1	0	1	28	15	16	23
2810004N23Rik	0	5	19	26	36	33
2510003E04Rik	27	131	1000	939	1013	937
Lect1	0	1	27	15	19	16
Vmn2r24	0	0	0	0	0	0
Olfr981	0	0	0	0	0	0
Fkbp9	3	17	122	143	195	137
Gm15299	0	0	0	0	0	0
Mmp1b	0	0	0	0	0	0
Nfkbia	3	6	127	92	104	88
H2-M5	0	0	0	1	0	0
Arl8b	17	65	608	697	837	875
F2rl3	0	0	2	1	1	1
Tfcp2	1	9	79	73	81	75
1700031F05Rik	0	0	0	0	0	0
Esp18	0	0	0	0	0	0
Agr3	0	0	0	0	0	0
Olfr1408	0	0	0	0	0	0
4921524J17Rik	2	1	43	46	76	63
Hbegf	2	6	46	26	33	31
Sec13	3	51	354	249	295	258
Fam214b	4	18	66	27	35	32
Heatr9	0	0	0	0	0	0
Atad5	0	2	12	7	15	5
Glyr1	3	71	660	650	836	731
Gpr156	0	0	4	1	0	1
Sh3d19	2	8	43	57	58	53
Stx8	3	7	63	79	127	120
Fnbp4	1	14	111	83	100	93
Xxylt1	2	25	117	69	47	49
Ms4a4c	0	1	1	1	1	1
Oma1	3	2	33	16	30	22
Fndc5	2	16	86	81	90	68
Elovl3	0	0	0	0	0	0
Kcnu1	0	1	13	8	8	11
Ppp1r14b	3	3	37	36	39	33
Taar7e	0	0	0	0	0	0
Brd9	10	28	101	142	186	163
Rhox3a	0	0	0	0	0	0
Wdr93	0	1	6	0	3	1
Rpp14	0	2	51	60	65	62
Cx3cr1	5	28	263	186	154	165
Peg10	2	7	69	60	67	52
Dock3	17	42	378	312	411	397
Ptcd1	0	6	77	55	48	56
Gm4340	0	0	0	0	0	0
Cd52	0	0	2	0	4	2
Magi1	3	26	197	203	259	192
Scgb2b12	0	0	0	0	0	0
Macf1	17	49	318	122	126	194
Lyst	5	32	221	201	221	213
Gip	0	0	0	0	0	0
Myo5a	27	102	746	736	896	892
Cd40lg	0	0	0	0	0	0
Lonrf3	1	10	80	48	73	46
Pnkd	18	101	777	550	537	383
Ppig	4	25	118	177	287	253
Fam49b	15	53	520	503	598	531
Nedd8	3	9	172	214	267	206
Fgf20	0	0	0	0	0	0
1110025L11Rik	0	0	0	0	0	0
Pcdhgb6	3	14	125	96	102	128
Wdfy1	3	18	133	136	131	131
Nr6a1	0	1	7	3	1	1
Smyd2	7	17	77	96	126	112
Med14	11	64	413	336	323	359
Tmem254a	0	0	0	0	0	0
Arap3	0	0	13	15	8	7
Kcnip4	4	23	196	234	299	323
Ubqln1	40	245	2192	1411	1630	1538
Setbp1	5	27	81	58	77	54
Zfp277	11	34	120	115	165	145
Lrrc46	0	0	8	8	5	8
Bcas1	10	26	372	424	476	424
Serpinb8	0	3	9	12	14	7
Zkscan7	0	0	4	4	1	6
Lipk	0	0	0	0	0	0
Nudcd3	7	57	539	340	265	260
Slc2a4	0	0	4	4	6	4
Taar5	0	0	0	0	0	0
Lztfl1	1	13	129	135	208	238
Syt9	0	3	19	9	16	6
Dclre1b	1	4	13	11	12	20
Gm1140	0	0	0	0	0	0
Lrrc59	5	36	302	240	254	255
Prmt10	0	5	67	77	85	80
Gm7168	0	0	0	0	0	0
Bex4	0	8	78	72	87	118
Ibsp	0	0	1	1	0	3
Gm21975	1	0	2	1	1	0
Gpsm1	0	20	164	104	116	83
Olfr1477	0	0	0	0	0	0
Hapln4	4	68	797	469	364	274
Pfkfb4	1	1	20	10	13	11
Zfp472	2	2	24	15	31	30
Prdx4	2	5	96	105	98	92
Sema3e	6	49	546	524	570	602
Hlcs	0	6	40	24	36	26
Sectm1a	0	0	0	0	0	0
Fh1	6	35	447	487	609	547
Gpr20	0	0	0	0	0	0
Vmn1r41	0	0	0	0	0	0
Pcdhga11	5	24	268	220	223	221
Rabggta	2	13	159	134	142	141
Capn11	0	0	0	0	0	1
Vmn1r48	0	0	0	0	0	0
Cyp21a1	0	0	0	0	0	0
Olfr1341	0	0	0	0	1	0
Tns3	14	43	457	305	423	371
Ccm2l	0	0	2	2	1	0
Gatsl2	2	20	140	116	127	107
Ldb3	0	6	22	17	14	27
Nipal1	0	0	1	0	0	0
Olfr1279	0	0	0	0	0	0
Tmtc4	5	9	48	37	47	41
Ascl2	0	0	0	0	0	0
Zzz3	4	17	68	66	68	62
Cct6a	31	133	1187	1142	1321	1342
Olfr506	0	0	0	0	0	0
Xrcc3	1	6	30	21	14	9
Mybl1	0	0	9	6	8	8
Tcf21	0	1	2	0	2	1
Gm13306	0	0	0	0	0	0
Nexn	1	1	4	3	4	5
Rfc4	0	5	14	17	27	22
Rnf166	1	5	54	43	34	33
Cyp2e1	0	0	2	0	0	0
Jakmip1	4	23	110	67	100	83
Mdm1	0	1	13	13	19	18
Hsd3b1	0	0	0	0	0	0
H2-Q10	1	0	0	0	0	0
Metrn	20	39	114	56	53	33
Defb25	0	0	0	2	0	0
Csf2rb	0	0	0	0	1	1
Vmn2r2	0	0	0	0	0	0
Cartpt	1	1	13	15	13	11
Tspan3	63	170	2233	1686	1509	1527
Slc31a1	3	18	186	155	155	158
Grik1	0	5	36	28	44	53
Gm10436	0	0	0	0	0	0
Tgif2	1	2	7	6	5	4
Nbr1	13	58	548	453	524	552
P2ry4	0	0	0	0	0	0
Dennd2d	0	2	2	4	1	3
Cadm1	24	157	1499	1338	1572	1488
Trnt1	6	8	110	106	158	130
Slc45a1	1	21	184	130	131	121
Tnks1bp1	1	20	224	138	132	123
Plekha4	0	0	2	0	1	1
Plxna1	16	96	703	464	485	443
Rab34	2	6	21	17	21	16
Lrrc18	0	0	2	2	3	3
Il1a	0	1	0	3	0	2
Gjd4	0	0	0	0	0	0
Lyg2	0	0	0	0	0	1
Ttc7b	11	68	263	261	276	233
Ddx3x	10	63	620	687	963	902
Rfwd2	7	16	95	75	77	64
Fam221a	0	2	6	6	6	5
Uqcrb	9	43	525	614	885	837
Tnfrsf1b	0	1	11	3	6	5
Abcc9	1	2	25	25	19	21
Whamm	0	6	37	23	18	15
Thpo	1	1	9	4	0	3
Snx18	0	11	98	45	46	21
Flii	7	15	176	147	168	161
Spink2	0	0	0	0	0	0
2210018M11Rik	3	10	134	98	138	100
Olfr190	0	0	0	0	0	0
Rps8	77	104	628	478	622	551
Ss18	2	16	149	130	104	112
Rhox1	0	0	0	0	0	0
Lrfn4	2	13	123	56	49	37
Rdh10	1	5	28	25	31	27
Vmn1r10	0	0	0	0	0	0
Upf2	4	19	139	160	206	201
Stag2	17	24	245	258	339	299
Dhrs13	0	4	39	22	21	19
Vmn1r62	0	0	0	0	0	0
Spink11	0	0	0	0	0	0
Harbi1	0	2	23	18	15	18
Capn9	0	0	2	0	0	1
Gm10230	0	0	0	0	0	0
Dlgap4	13	132	793	429	542	430
Olfr976	0	0	0	0	0	0
Gm4861	0	0	0	0	0	0
Ccdc32	3	38	326	317	396	352
Gne	0	16	112	89	119	80
Sh3glb1	6	21	181	192	221	216
Tctn3	1	12	93	76	73	68
Fancl	3	2	19	16	40	33
Pnpla3	0	2	11	3	8	5
Fa2h	9	58	601	355	340	325
C3ar1	0	0	16	8	14	4
Kif2b	0	0	0	0	0	0
Cacna1b	9	62	386	243	210	206
Lctl	0	0	0	0	0	0
Unc50	7	16	232	195	202	205
Pola2	1	1	27	13	11	13
Stac3	0	0	0	0	0	0
Spred1	6	30	190	231	266	223
C8b	0	0	0	0	0	0
Mtpap	2	15	107	100	128	149
She	0	2	2	2	2	2
Lemd3	6	39	263	198	208	197
Dimt1	0	8	99	80	100	104
Kcna5	0	0	7	3	4	5
Phf10	7	13	100	96	160	126
Nab2	3	17	195	143	159	125
Gm4858	0	0	0	0	0	0
Galnt12	0	2	3	3	2	3
Sipa1l3	12	58	442	289	296	278
Tab3	2	7	58	41	61	55
Edem1	4	16	44	30	40	34
Smc6	1	13	83	88	135	130
Fkbp15	4	17	174	121	134	159
4930578I06Rik	0	0	0	0	0	0
Ascl4	0	1	2	1	0	0
Herpud2	10	19	239	189	193	191
Scaf1	8	80	492	319	310	224
Npl	1	2	21	19	20	26
Cenpv	0	18	147	85	103	77
Krtcap3	0	0	4	0	2	2
Nus1	9	48	186	129	113	92
Fam159b	0	1	2	1	2	1
Klrk1	0	0	0	0	1	0
Ndufs7	13	101	712	578	552	376
Ralyl	4	29	298	274	364	340
Uty	6	7	91	68	93	95
Mr1	0	4	22	15	23	27
Tcl1b1	0	0	0	0	0	0
Fkrp	6	18	132	87	71	47
Ndufa9	9	43	598	565	571	549
Olfr633	0	0	0	0	0	0
Lrriq3	0	0	1	3	4	6
Mchr1	4	15	131	66	79	60
Poll	0	3	36	17	14	16
Gm6760	0	0	0	0	0	0
Alas1	4	58	450	354	399	361
Prkci	4	15	127	149	226	208
Zfp260	8	14	126	145	232	200
Ghr	1	2	18	21	16	16
D10Bwg1379e	14	86	626	424	490	472
Gm1564	0	0	0	0	0	0
Sort1	68	328	3276	2384	2709	2613
Isca1	3	29	209	209	328	315
Gm5916	0	0	0	0	0	0
Gpc6	1	3	53	58	59	47
Enpp3	0	0	0	2	4	0
Mrpl52	3	19	178	148	141	102
Smad4	5	32	310	241	269	227
9930012K11Rik	0	1	0	3	1	2
Efemp1	1	4	73	59	75	69
C77080	1	4	32	10	21	15
Olfr282	0	0	0	0	0	0
Papss2	0	6	41	36	45	33
Morn1	0	0	12	16	11	17
Shmt2	0	12	101	65	69	51
Olfr491	0	0	0	0	0	0
Cebpg	1	5	71	73	85	95
Gas2l1	2	23	72	43	32	26
Cldn19	0	0	2	2	4	2
Lrpprc	14	50	421	400	479	444
L1td1	0	0	0	0	0	0
Trappc2l	6	12	167	153	197	178
F2r	1	4	65	34	27	28
Klrb1c	0	0	0	0	0	0
Cdk1	0	2	6	6	3	6
Mcm8	1	1	21	21	15	20
Ncaph	0	0	4	7	6	9
Fem1c	4	23	127	130	152	148
Decr2	4	8	95	66	71	80
1700018F24Rik	0	0	0	0	0	0
Cyr61	2	2	27	83	29	25
BC051019	0	0	3	0	1	2
Trim3	9	73	649	390	361	351
Rtl1	33	30	69	22	23	8
Zfp961	1	4	30	34	39	25
Stk32a	1	2	11	10	14	13
Eid2	3	59	431	282	262	153
Wsb1	5	10	49	25	27	21
Fastkd2	5	5	39	28	49	48
Nsun2	8	27	108	144	162	149
March11	0	4	17	19	15	17
Anxa13	0	0	0	0	0	0
Slco6d1	0	0	0	0	0	0
Bicc1	4	4	12	15	9	6
Dcun1d3	0	2	18	23	12	9
Csn1s1	0	0	0	0	0	0
Tuba1b	5	59	537	270	194	137
Fam76a	2	17	106	112	144	153
N28178	5	44	323	309	271	270
Scgb3a1	0	0	0	0	0	0
Siah3	0	4	37	31	24	21
Ahcy	3	27	206	182	186	138
Jak2	1	17	69	68	81	91
Ghitm	46	219	2221	1687	1951	1934
Krt15	0	0	5	3	0	4
Olfr1079	0	0	0	0	0	0
Gm14625	0	0	0	0	0	0
Sms	8	22	268	266	315	313
Dhx37	1	10	95	50	51	46
Uros	1	13	71	59	68	41
Bmp2k	0	10	85	79	86	63
Tnp2	0	0	0	0	0	0
Pifo	0	0	4	7	10	12
Dnajb7	0	0	0	0	0	1
Taf6	2	13	77	45	43	52
Dll4	0	1	5	4	1	1
Asgr2	0	0	0	0	0	0
Esp31	0	0	0	0	0	0
4921504E06Rik	0	0	0	0	0	0
Qrfpr	2	2	9	6	8	4
Zfp617	3	4	36	49	62	58
Ddit4l	0	3	49	40	34	41
Akap5	8	34	218	293	371	401
Olfr177	0	0	0	0	0	0
Pet100	0	1	36	72	111	102
Abca6	0	0	10	7	20	16
Kcnk1	20	83	509	398	373	332
P4ha1	3	12	256	234	294	276
Cdkn2b	0	0	1	2	0	1
Gabrq	0	2	11	7	13	13
Vmn1r200	0	0	0	0	0	0
Htr4	0	12	63	47	38	33
Rps19	22	43	245	281	279	240
Timm9	0	4	82	95	126	136
Srrm2	53	249	1971	1651	1947	1524
Tas2r102	0	0	0	0	0	0
Nfatc2	0	13	73	35	44	32
Tjap1	0	4	13	20	13	15
Gpr161	3	13	134	98	74	68
Itfg2	2	5	64	42	42	44
Ctcfl	0	0	0	0	0	0
Tnmd	0	0	0	1	2	2
Avil	0	0	1	0	0	0
Rnf20	6	12	166	200	254	265
Oasl1	0	0	0	0	0	0
Dusp12	2	6	39	28	26	20
Boc	1	6	68	55	67	57
Klhl6	0	0	0	5	0	1
Thoc2	4	9	117	114	145	160
Ferd3l	0	0	0	0	0	0
Armc12	0	0	0	0	0	0
Zfp819	0	0	0	1	1	0
Tmem252	0	0	0	1	0	0
Fcgrt	2	7	54	35	46	43
Cyp2d40	0	0	0	0	0	0
Frat1	1	10	59	35	27	14
Erich4	0	0	0	0	0	1
Tspan12	3	9	44	49	51	48
Hmgxb3	3	17	83	80	102	81
Gm14496	0	0	0	0	0	0
Adcy4	1	1	6	5	5	0
Chsy1	2	8	15	11	13	17
Leng9	0	4	40	25	27	21
Chmp4b	8	52	486	441	571	532
Nfyc	3	23	230	160	171	138
Usp12	4	12	74	69	80	68
Tmem191c	5	12	89	97	72	41
Tmem150b	0	0	0	0	0	0
Olfr938	0	0	0	0	0	0
Zfp467	1	14	100	57	71	56
Teddm3	0	4	6	5	4	8
1700018B08Rik	0	0	0	0	0	0
Olfr763	0	0	0	0	0	0
Hhex	1	1	4	3	5	3
Cacnb4	10	35	307	285	300	317
Slc39a3	5	37	230	189	128	99
Wdr41	2	9	72	93	101	104
Arsg	2	9	81	58	43	50
Psmb10	9	20	130	102	98	89
Psg19	0	0	0	0	0	0
Dnmt1	4	19	159	142	162	155
Fbln5	0	3	26	21	21	29
1700008F21Rik	0	0	0	0	0	0
Fscn2	0	0	3	2	4	1
Jph3	7	79	342	196	195	147
Kcnt2	5	25	147	143	167	164
Athl1	0	0	17	21	28	11
Trmt1l	5	18	195	165	233	192
Armc7	2	0	26	17	18	15
Ggt7	15	112	926	630	745	611
Traf7	3	12	61	54	53	57
Sos1	6	23	161	144	167	204
4932411N23Rik	0	0	0	0	0	0
Slitrk1	13	56	485	414	465	425
Folr2	0	1	2	0	1	1
Cd79b	0	0	0	1	1	1
Gm3317	0	0	0	1	0	0
Gsdmd	1	1	3	2	8	3
Pygb	14	132	1082	909	1013	977
Chrm4	2	16	134	65	91	93
Mitd1	0	1	25	19	18	22
Lca5	0	3	16	16	16	12
Krtap5-5	0	0	0	0	0	0
Zcchc6	8	16	86	72	90	102
Vwc2l	0	2	12	10	20	11
Mxd1	1	2	23	28	46	49
Foxp3	0	0	0	0	0	0
Muc6	0	0	0	0	0	0
Cort	0	3	13	13	10	7
Il23a	0	2	3	0	1	1
Mroh6	0	0	0	0	0	0
Sctr	0	0	3	0	2	1
Dtx4	2	16	70	39	40	30
Vezf1	4	9	114	94	85	101
Atp11a	3	10	85	51	65	71
Txlnb	0	0	4	2	2	6
Phkb	6	20	93	81	82	84
Chmp7	3	28	146	151	198	173
Slc16a8	0	5	34	15	12	12
Trib2	4	11	102	72	101	92
Avpr2	0	0	0	0	0	0
1700019A02Rik	0	0	0	0	0	0
Epdr1	10	107	975	695	691	571
Ell2	2	2	39	36	42	36
Zfp97	0	0	3	0	8	1
Clic3	0	0	2	2	7	5
Tmem246	9	37	292	188	203	169
Parp12	0	5	30	27	28	33
Tgfbr3l	0	0	0	0	1	1
Pcdhga3	3	28	248	204	179	190
Copb1	16	51	467	429	545	561
Adm2	0	0	0	0	0	0
Olfr1122	0	0	0	0	0	0
Olfr13	0	0	0	0	0	0
Gm10697	0	0	0	0	0	0
Vil1	0	0	0	0	1	0
Gm5935	0	0	0	0	0	0
Csdc2	2	21	162	114	125	106
Vat1	7	34	306	175	167	146
Olfr1102	0	0	0	0	0	0
2610318N02Rik	0	0	0	1	0	1
Cyp3a25	0	0	0	0	0	0
Plcd3	1	0	18	12	8	7
Slc6a2	0	0	0	0	0	0
Olfr1348	0	0	0	0	0	0
Rmi1	2	4	16	27	27	24
Tuft1	0	0	18	14	23	16
Slc14a2	2	1	12	6	7	8
1110059E24Rik	2	3	60	81	98	100
Pik3r1	11	32	278	239	326	363
S1pr4	0	0	3	1	1	0
Cnn3	10	43	506	480	644	613
Acot1	1	3	43	28	30	21
Crtc3	3	6	40	23	27	22
Nisch	54	383	3413	2030	2301	2189
Fam160a1	2	3	24	25	22	19
Jtb	3	1	48	54	51	54
Gm7073	0	0	0	0	0	0
Defb12	0	0	0	0	0	0
Acrbp	0	1	9	5	8	2
Maged1	108	765	7395	4599	4697	4149
Vmn2r97	0	0	0	0	0	0
Trp73	0	2	30	23	19	15
Wif1	1	1	5	5	9	6
Fip1l1	5	38	235	175	270	347
Myef2	2	12	85	130	109	123
Osbpl7	1	2	38	27	19	22
Nradd	1	0	9	1	4	3
Casp6	1	0	14	10	11	11
Ift80	0	8	89	84	95	89
Rhof	5	13	124	95	83	82
Tmem56	11	13	120	114	122	128
St3gal1	0	5	43	37	26	47
Agps	4	17	157	146	169	149
Pds5b	16	55	476	504	645	554
Fam229a	0	0	1	1	0	0
B4galt3	3	23	123	78	76	46
Rnf130	21	40	384	317	318	324
Cda	0	0	2	5	0	4
Plxnb1	12	90	413	363	325	281
Vmn1r69	0	0	0	0	0	0
Obox6	0	0	0	0	0	0
Usp26	0	0	0	0	0	0
Akr1c21	0	0	0	0	0	0
Klhdc1	2	6	23	30	45	42
Kat7	7	37	353	296	401	402
Nipsnap3b	3	1	75	61	97	109
Aspdh	0	2	1	0	0	0
Ms4a2	0	0	0	0	0	0
Olfr427	0	0	0	0	0	0
Entpd6	9	38	349	266	317	273
Mtrr	2	8	35	45	55	47
Gm9047	0	0	0	0	0	1
Phactr4	0	2	27	26	31	32
Oxld1	1	7	56	30	34	17
Fam219a	13	39	483	529	579	519
Tmem234	4	9	126	93	105	99
Cd226	0	0	0	0	0	1
Emilin2	0	5	10	7	7	8
Vmn1r4	0	0	0	0	0	0
Lrrtm2	9	24	268	202	283	278
Slc35f4	0	3	25	33	41	41
Serpina3c	0	0	1	2	0	1
Col28a1	0	0	1	0	0	0
Mapk8ip1	17	133	615	423	437	382
Mylk3	1	1	7	4	4	7
Uhrf1	0	0	10	4	8	5
Tnfrsf10b	0	0	3	2	0	1
Itgb3bp	1	1	12	13	15	23
Sstr2	0	10	68	41	43	31
Crisp1	0	0	0	0	0	0
Defb36	0	0	0	0	0	0
Gm11837	0	0	0	2	1	3
Ccdc114	0	2	7	10	4	6
Osmr	0	3	25	20	23	33
Rhoa	14	69	716	658	831	724
Rrp15	0	0	9	30	25	36
Pkp3	0	0	0	0	0	0
Kctd2	1	30	172	108	92	75
Dbx1	0	0	0	0	0	0
Fam50b	0	0	0	0	0	0
Olfr649	0	0	0	0	0	0
Slc26a4	1	2	18	26	36	40
Cxcl9	0	0	0	0	0	0
Asf1a	3	2	29	49	63	55
Olfr744	0	0	0	0	0	0
Pan2	0	3	19	16	28	18
Iah1	2	5	34	34	37	45
1700003F12Rik	0	0	4	4	1	0
Dapp1	1	2	30	18	15	26
CK137956	0	0	6	3	9	1
Col25a1	4	58	428	333	339	294
Ccdc90b	5	2	30	37	44	43
Larp1	6	52	304	270	315	246
Rps6ka6	3	3	19	40	31	36
Olfr1032	0	0	0	0	0	0
Ccdc103	0	1	11	12	11	9
Gps1	19	130	959	683	696	626
Catip	0	0	7	7	4	1
Sdc3	12	101	626	409	451	354
Prpf38b	1	8	81	67	94	83
Prrt2	15	237	1786	1144	1219	992
Zfp398	1	18	86	54	80	61
Gm13051	0	0	1	1	1	0
Apopt1	5	10	113	103	121	120
Bhlhe40	9	34	328	253	302	292
Olfr1215	0	0	0	0	0	0
B020004J07Rik	0	0	0	0	0	0
Rps17	20	58	433	478	648	498
Hes1	3	26	146	74	71	53
Fibcd1	6	109	1051	543	495	405
Dusp27	0	1	0	0	0	2
Aatf	1	4	61	62	81	74
Ptger4	0	1	9	4	6	5
Zbtb7c	0	1	4	3	3	1
Fndc4	6	20	96	77	75	89
Fzd2	4	11	92	79	38	36
Tcea3	0	1	3	1	4	4
Gm15292	0	0	0	0	0	0
Zscan21	3	8	48	30	50	44
Sod3	1	15	92	61	56	54
Ocel1	1	8	18	7	11	5
Wdr53	2	2	33	28	30	35
Fpr-rs6	0	0	0	0	0	0
Agpat4	10	59	518	408	406	427
Slc3a1	4	21	27	0	0	0
Ttl	2	8	81	58	85	80
Abhd8	15	89	385	249	264	187
Ube2d1	7	19	171	126	152	119
Tubb4a	43	471	4574	3149	3115	2805
Ces2h	0	0	0	0	0	0
AI467606	0	1	1	3	2	0
Suz12	8	14	116	130	152	159
Dnajc4	0	3	21	11	21	11
Rgn	0	0	2	2	1	4
Mff	24	53	655	556	752	794
Magea8	0	0	0	0	0	0
Pdss1	2	1	15	11	15	13
Mtor	10	96	852	632	732	678
Arl11	0	0	1	2	1	0
Gpr124	2	3	15	10	13	6
C8g	1	0	4	2	2	2
Asic4	1	18	110	62	38	32
Aimp2	4	16	230	192	234	227
Noa1	1	14	82	52	49	40
Wfdc16	0	0	0	0	1	0
Blm	2	1	10	15	15	15
Ino80	2	12	30	23	36	28
Tmf1	9	24	153	244	230	349
Panx1	0	10	72	65	50	61
Nrbp1	8	23	337	293	358	377
Armcx5	3	7	42	47	69	54
Emc10	13	141	1122	843	839	647
Olfr1219	0	0	0	0	0	0
Olfr368	0	0	0	0	0	0
Vmn2r51	0	0	0	0	0	0
Zdhhc1	5	8	53	32	23	17
Bpifb5	0	0	0	0	0	0
Rps20	16	18	251	312	428	364
4930453N24Rik	5	6	52	55	72	67
Syt14	0	5	32	47	44	45
Gprc5c	1	6	32	12	10	20
Pi4k2b	0	0	4	3	3	5
Bco2	0	1	10	7	10	7
Nup62	5	35	262	142	160	131
Tas2r109	0	0	0	0	0	0
Cybrd1	1	5	29	14	11	14
Psmg1	1	4	57	61	69	74
Adamtsl5	0	2	7	2	1	3
Amdhd1	0	0	0	2	2	1
Ptgis	0	2	7	11	5	4
Clmn	3	36	157	131	186	175
Mmp13	0	0	0	1	0	0
Zfp512	3	26	155	155	188	146
Fosl1	0	0	1	0	1	0
Rusc2	11	84	605	360	333	266
Ddx43	0	0	0	0	0	0
Polr3d	0	10	55	51	41	49
Creb1	4	18	186	153	184	165
Ulk3	2	6	34	22	20	8
Gspt2	3	30	265	249	364	354
Rcor2	0	4	43	30	22	21
Nfkb1	3	9	27	16	25	23
Olfr1465	0	0	0	0	0	0
Gm15107	0	0	0	0	0	0
Spaca4	0	0	0	0	0	0
Cgn	0	0	8	5	4	5
Axin1	2	9	56	44	46	48
Slc10a7	1	2	12	9	15	8
Tmem207	0	0	0	0	0	0
Hoxa13	0	1	1	3	0	0
Sncg	0	3	16	16	18	33
Sept7	33	120	1197	1374	1884	1940
Dvl2	3	11	48	21	46	46
Grk4	0	1	1	0	0	0
Ptgr2	2	14	70	107	135	119
Mettl23	7	10	54	59	57	61
Carm1	5	35	266	190	205	164
Zfp651	3	38	185	133	148	114
2810428I15Rik	5	20	165	120	116	99
Tinag	0	0	0	0	0	0
Gsr	6	11	161	130	130	120
Cd109	2	13	87	87	97	122
Otop3	0	0	1	0	0	1
Traip	1	4	18	9	14	12
BC021891	0	0	4	2	5	1
Olfr91	0	0	0	0	0	0
Kctd12b	0	6	30	24	34	35
Mbtd1	5	5	27	28	41	47
Plb1	0	0	2	3	2	3
Ly6k	0	0	1	1	0	0
Nop2	2	20	137	107	101	97
Olfr1234	0	0	0	0	0	0
B3gnt4	0	1	11	2	3	5
Ptpn4	4	14	88	81	110	104
Zfp202	0	0	3	6	5	2
BC026585	0	2	19	21	24	17
Carkd	2	40	225	161	182	156
Gpr162	16	74	311	202	191	190
Ifna11	0	0	0	0	0	0
Dbil5	0	0	2	0	2	2
Gm2913	0	0	0	0	0	0
Clca4b	0	0	0	0	0	0
Gprin1	17	235	1294	1047	1133	1371
Slc35e2	11	16	71	75	74	67
Vmn2r35	0	0	0	0	0	0
Adamts13	1	0	4	5	8	8
Xpo7	19	58	461	371	432	387
Git2	4	13	97	70	83	63
Gem	0	1	7	4	2	4
